pheno,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
130.583,126.181595011286,-99.8158608031999,-8.61907542971542,-11.0458110084239,-0.395482835423136,5.20891274061002,7.85027482804027,-4.14592226269721,-19.0188864570796,-4.90872989276219
123.143,-90.5429988347165,-9.84045027802637,60.827014152335,-7.37931814920877,0.797709472675709,-0.398207028305759,1.14176789431959,11.235990171322,-3.17957150559185,-17.1230938450774
152.5,-2.0298349924814,-29.9230967599248,-7.78149023521624,125.093029927141,2.06740077843429,-2.86201856641986,-5.42655324113518,16.776368940848,-1.24707195594175,-1.78815129313067
77,-92.6705017716818,-9.21819097542813,61.30443574987,-7.58765836825103,-0.202931179065465,-0.539724085701933,0.372508154063014,9.11055839283816,-3.44846747749195,-18.7099660723383
137.167,136.938808848623,64.0255297252307,17.6185678440893,-0.491125667792483,-13.6347007746356,-52.5024484756141,13.9455979264596,5.09378771482231,-17.8812087211947,7.43483452096974
129.167,120.28034255265,-87.2307344107182,-5.46435369179739,-6.5369412580663,-2.41466745503173,-0.724672602353518,7.25301831375919,-1.46226083301803,-5.61139359457573,3.41994741641062
136.556,-63.7934698014247,9.45858469002414,-41.4426069397075,6.53556788284807,-9.58633207175962,-6.16444464701063,-3.70356795406938,-20.131611512875,1.1697161004042,-20.4067117656605
128.917,-74.6821023353814,3.3149410838955,7.89978817919936,-1.33377591264636,-6.96429095998177,-4.6502701846628,-4.8060489912482,-10.6930476653548,-5.35612246572315,-32.0701792010991
142.417,136.521597667488,64.257243399098,18.0895963263068,0.916510613824505,-4.15444285423936,-15.8986658141906,6.69897725748315,2.67928877085996,-1.19896519939199,-0.53944317378059
129.583,-69.3764893279552,15.0913643628176,-65.3994215321084,-5.60188574666618,-39.6950044425207,12.2699772015352,-2.81097411323527,21.7341644670002,-3.35395106623747,10.9257888265982
123.917,-86.2002813269077,-8.62299379509767,53.1463461836572,-2.97962479879257,-0.460595539394067,-1.56300543420402,0.0209180913871063,0.60904484692412,-0.0760063834239365,-2.04745012951051
87.4444,51.5565031357303,45.4413655619203,-13.9517645233473,-2.31464626163246,-6.50107008256089,-33.8388481233316,5.67955372861026,-11.3461195246232,-12.505742671234,0.546420882295892
113.583,-67.3132021760696,14.822548242077,-63.4280516707418,-6.33894528725939,-26.5131291640165,4.00237549218583,0.092027161423415,3.6652268866068,-1.89336757415461,-0.527105813425163
128,-64.6008087695157,14.9456911093009,-63.3574662487506,-8.16422186899824,-21.5275341287348,0.874017316818479,-1.22797023501205,0.306667532523915,1.48919718590431,-2.22122547763331
99.1667,134.066235522369,56.1637827923016,17.7797973418244,2.51848701793796,10.5975569958652,38.5039446411776,-33.6058989290338,-5.21802470295813,-25.652482265206,11.4555124527276
102.917,-65.034304499364,13.0502148281308,-63.2553877706949,-11.0727009640421,-25.1454505329256,4.31152542288204,-0.0883276712120353,-4.42783821418552,-4.07338521842173,-2.63815568194848
104.083,124.481472109566,59.5597266945047,14.2809192379525,-2.04050943643088,8.15164852487909,24.6770048643442,-34.2526479007142,-1.07608610360623,-23.0147918534407,9.60484055590598
132.417,-27.5165266921992,17.1771325073225,-37.0119721003463,6.34783166480706,-5.01430092973317,-2.59725244193466,-9.69762178696011,-28.5640276014149,5.1525573628441,-15.4423465759336
94.0833,132.225310420336,67.3334885978296,18.785144728159,-1.91812703970483,5.15016337575784,16.1383277339881,-30.2008661536089,-0.176961327854324,-30.9590178679359,15.7168582660645
144.8,129.51584843384,40.173974039707,14.2244240192264,0.137594246684288,0.509117420294442,24.585805802879,11.6977187528105,7.8787622871147,39.6138303689956,-6.06869068400168
133.75,111.37226834867,-91.3815343391418,-10.160430125831,-7.23887672923572,-0.925530258227323,-1.97893345351157,-2.49249531292821,2.7836297202112,-2.59949530529239,6.27717258731221
91.1667,-87.6906219819559,-5.47397139520483,40.3765933869995,-13.7140392347448,-8.09531341093682,4.36232921281857,1.95326735115245,25.2400792297994,-7.03114705616443,0.100569659877082
106,26.1199340848531,4.99256308206576,-21.8526868226462,31.8797717689766,3.59595502481784,18.5424512986479,23.8812663572155,13.7230613584507,21.1997724633108,-0.102502859876861
139.333,119.399989552755,-95.3970611648763,-12.4145068376414,-12.5894530430694,0.372529926782403,-11.5302392997892,-18.6507439580227,5.46235035741826,6.91130345007861,-0.163978853910177
106.6,-91.887120528404,-8.84489051659578,59.2449658776156,-6.15901183350581,0.10976576580007,-1.66560775305145,0.361089771676757,6.32609531519237,-2.20853642823099,-17.422346525162
132.583,-62.9969936710909,9.55795071040249,-47.4315009676885,5.04255726717126,-6.26592774057294,-5.97669577786416,-6.94373728133203,-35.2207612575125,1.8860098563113,-12.5611284212671
143.167,122.150601520218,-82.4990273552319,-7.9276690579522,-5.33070397023156,0.456696981424355,9.51937949684607,19.8470132634178,-8.63716355630494,-23.2097184648601,-2.53023506682413
116.125,-62.7909850077006,2.05439903286195,-12.1941672060139,10.3993319344793,2.94567945737831,-8.18442866959402,-6.19458690826534,-19.028987886468,8.35234342035921,-6.83833998434534
137,108.399170340901,-63.8216884798604,-12.6021011372307,-16.4039910209305,1.83604220806568,-31.3552527965733,-52.7273536557809,16.2932749133757,47.5566170156981,2.58850018617645
114.667,-65.0894149078832,10.4000168153979,-56.3494933131449,-7.1217141172729,5.01721298899,-8.79239765385847,0.461912282594734,-15.1506793173679,1.09738530225313,-15.2309913014728
123.444,-67.185633014792,14.4343495447137,-62.5268645022653,-3.34509453834905,-33.2895689888637,9.7124865324519,-1.5349109428619,15.0996060091352,-1.79635257255346,6.49779118606716
150.444,-13.6538342006344,-23.8137432989863,-9.24801621117243,120.262405679103,2.1487332243932,-5.29408335137001,-5.45361421428836,12.9666891378586,-1.8252961435444,-1.68797046019137
93.1667,-92.8847201376249,-9.11671642321247,66.2567094311489,-7.10854101758691,1.16854285464699,-1.62925193428643,0.970734488543738,13.3499179662018,-4.48785598755943,-22.7378587110215
101.667,-67.2649515045322,4.07472952535993,-24.7777297311816,3.29163142602287,-0.910006980414358,-8.01108681138878,-6.27719794562908,-22.3361749019919,4.79238841202037,-9.16917911940248
140.5,129.479949850683,55.2082285127875,14.7555805273828,-0.18512987250189,-7.56541103868217,-14.0178617899223,10.1253839990555,-0.857316178932805,0.10137020312282,-12.8311396711128
83.8889,-53.1730879236301,11.8083877598032,-45.1211729635589,-4.59201844662694,49.607054376851,-0.289424347939168,8.60052175561386,10.4423697468645,-0.750960677070071,6.18587892945259
134.333,-66.5524063553906,11.8866059284201,-60.6051201059254,-4.34067588654453,-30.569723468924,4.50663759863289,0.54585022323604,1.7382396149459,0.476392648624499,6.83409902925723
114.889,-80.7843250122256,4.18041262722562,-3.2984501221984,-12.7512492573894,-18.3291428991956,4.06749425129099,0.320505258424363,25.7866982405576,-6.83796740838981,-2.57664458812966
86.1667,-58.6516369462806,16.7258588998138,-56.6598493235595,-12.2169983302719,56.6489070996529,-8.11144712074106,4.08037538685999,8.20453581431183,-1.13930809654241,-0.661574407646427
105.5,123.399182541002,61.4686234693207,15.6251570179636,-5.71093626342547,10.957504373611,35.0192952069215,-34.871356158755,-5.93892543511084,-21.9903677692654,9.88049585298042
95.0833,-82.0761732541389,-3.32280474938893,58.6839199632996,-6.58506515325929,7.38657151963376,3.01096479861814,-0.482466346729785,16.4608821415574,-6.48670706027877,-18.1078442586539
131.111,109.393782782041,-63.9066029085445,-12.6593640284235,-15.8906148288442,-1.91239481681367,-30.8335714840647,-51.4562215661285,18.9013011352295,43.7278435629958,3.79167233892514
93.8333,122.491139522711,52.9590935136141,16.0204291411435,-9.94887773840841,14.0404519008407,27.2979194851066,-26.133884329789,-15.8227815084827,-21.9912078298184,2.67997820745419
114.25,-68.6402149709169,14.8278801086586,-64.2578714896975,-8.04769493769186,-25.5126439125673,3.1462168033609,-1.36980628554245,-1.48351903308242,-1.58688008175554,-1.60674296233179
112.778,-66.7418707295787,9.63569622110945,-53.4960711687468,2.3994329124801,-19.8765719615573,-0.922784789235121,-7.17899928960634,-31.2528619796734,2.44695452614856,-12.4554703264226
143.444,135.511163834821,39.9593752199238,14.6996631942887,3.94807780186891,0.887535377583418,28.8744640747801,18.8631545595803,0.908326744119735,23.2502950797522,-6.62750900133422
90.9091,-87.4777802602029,-9.14857625099162,55.8660176579862,-0.273052407157202,1.01430195290582,-1.12595422470387,-0.275629985772833,-7.77973104614636,3.71148659015623,9.23635145294815
108.833,-75.5087885818142,8.9803344529274,-18.6829454359692,-14.140467087101,-15.2759298897012,0.691642716492871,-0.27842327046919,19.5431493550755,-6.66882039615398,-5.20031599774483
123.333,-74.9000347007043,-10.9119527294453,37.4034564942583,13.2481810988539,2.01332970915316,-2.06120864303543,-1.46205511419297,-15.5170641973867,5.6120700352345,16.9684535363097
136.083,-65.70928724778,14.2984453539699,-58.9985216258861,-3.700472171653,-24.0187187611263,6.62895906195638,2.08401989481125,7.32919730586967,-0.164387301158742,1.13242949806805
135.083,140.180527053801,63.7145630241671,16.4610278294807,-0.286931994831869,-9.9394929865387,-37.518126910699,12.8947600128353,4.02858555392298,-4.97438490214041,4.79513900013727
106.889,-87.75553376492,-11.2515925657107,53.5988106419153,-1.24862321655777,3.96967959262129,-2.08806881520512,1.58575660150094,-8.59897920760513,5.35651476743819,13.8199023020512
90.9167,104.50448612748,50.6110426949704,8.45221805475867,2.12776857308183,18.5402641081706,32.5943480232488,-31.9675249853339,7.11879195309344,-16.1754618020804,8.03688969738709
135.083,-63.7975311556632,14.3864275920438,-63.1502970655972,-7.62889756000546,-23.5796340139226,1.36717502674483,0.841396277840635,-3.40863292123912,0.267913312471965,-6.20660923506296
160.167,-44.7042668907724,11.6414838463464,-35.2900074258372,9.04842466231567,17.3792797643303,0.828535335107297,-4.64853374569657,-16.4592815142907,7.2434445270212,-0.375409547164124
132.111,138.152668377811,64.3603916205851,17.960077498336,-0.247324539944268,-13.5096867480687,-52.8884636741372,13.8577075713686,5.01214905774773,-18.1903422008182,7.52176987930484
153.083,140.104045278443,61.5543874488843,17.5912302972573,1.41962131483075,-9.59976751474953,-31.719097634968,17.9110223583035,5.3024999651126,-3.25142505888558,5.57741044105725
116.556,-85.1690374925338,-0.595508212354913,15.9311236333333,-14.781208545439,-17.7042705287188,4.72016575337582,-0.070331007677148,11.7074534143879,-3.99998005584794,-4.27246011789621
136,136.175914477772,64.0146897644131,17.5102971220502,-0.350704131351949,-13.6622645803567,-52.4244768871114,13.7603279342106,4.60188196613893,-17.8051434234251,7.62366429359822
144.333,138.146832922651,64.7403720227016,17.7972810778441,-0.456673019496124,-13.3732797564289,-52.7445035556455,14.0015121373615,5.03970827347246,-18.2378563774541,7.69009838034639
139.6,115.833077686621,-88.9832954920009,-7.47416450578396,-4.71803800459886,-5.28519140153778,2.13232772235362,4.73892561670505,0.359000809915026,1.81262227275407,6.15722465039471
128.889,127.577552468002,55.6439275887021,12.6821220369873,-2.55584600333227,11.9037134011154,38.5051343357249,-33.9924621231858,-8.55417851764063,-9.17586829228787,-1.76524277985046
110.818,-85.9552215182949,-3.11735964083763,25.3468668439116,-5.56966500046321,-10.7028789032989,2.10213284135506,-0.474366248923982,3.55053597194173,0.854238178223535,12.798266777471
87.5,133.563842492536,52.6191514270447,16.0627308674238,0.498511102086414,0.885275329140174,19.5077792474557,-7.93895473127336,3.00236506981223,16.2880404162639,-9.91741521410694
130.222,133.282540350275,58.7121569557082,14.6834770577618,-1.67200645003496,-12.4083267948056,-43.3054713943849,20.6972317633725,2.38119577572112,1.50952007319674,4.26144984892991
139.222,130.608579764283,33.5812980299992,12.8169433763178,4.81440723259139,3.7595995043745,43.2595133579954,18.7755421260347,-1.83338260136373,30.9124300101033,-13.2044233257399
107.1,-52.7617353136325,15.3494087422348,-53.7921536491607,-11.669072436583,49.6880870286023,-7.32522999821102,7.89659788623274,8.15549138787821,-2.03654333630075,4.26814228972378
99.8182,-70.0731120116774,10.4330017496433,-36.792049028273,-9.50769327880626,15.9995966424867,-5.35754422689328,5.67514586080679,11.3467337907671,-2.452685147969,-2.25637679119504
129.333,129.756730641125,48.9407068200983,12.7029589783984,1.20462926459996,4.3955615250043,16.500001475401,-9.79012123077914,-6.86331200623078,10.1273119842466,-18.3649380941796
194.333,115.833011193248,45.7256335982857,13.2352944224242,-0.0369253934449575,-1.80924791784931,4.58391828067783,-6.81351959439722,-2.92024726332765,11.2372923364358,-19.6537543618512
97.5,-93.4014742825992,-10.046743644979,68.2738418695315,-7.48090936175529,-0.0711578015686523,-0.721854525144715,1.64408665357288,16.1238838238216,-5.41818572123408,-22.0009120649806
75,-91.9773420196321,-8.83548311057162,64.2891990311014,-6.70776629915656,0.692084034540888,-1.41349107570288,0.407390349691451,11.608248093871,-4.45380861719934,-21.8404162593734
157.1,126.850299256279,52.2400950071607,10.431911334406,-3.25345151229526,4.13940503538219,17.2442542214792,-8.47676969223117,3.63527868992819,11.6735476673256,-16.1187659732479
70,127.360943808487,44.7789042930744,16.0156484468531,1.15551353576487,-3.66071276725253,8.15701898475422,7.85053878534391,-0.495773030103372,13.1765410237123,-18.5109861891754
105.917,-65.4243428146896,11.2307389859841,-53.1109505419943,-8.68602076591708,26.2088865180266,-7.13391931086176,3.99523911361,-4.82170320271872,2.40830947648755,-2.62644566029314
90.6667,128.188014884779,13.4177765652626,9.07982928131675,2.22720738881787,0.887944900463239,22.879862211781,15.3852495891373,-3.672887277757,26.2703855166503,-6.35361982671548
140.667,-64.2380546362639,14.2397226994785,-55.8927329492335,-5.56688678596294,22.1104322108555,-9.73760534739783,5.47268252582394,-7.93700577188418,2.84214173989155,-6.23804940222604
107.9,-67.3170633945513,12.1112127068418,-45.8464137894662,-12.5424797007139,46.1468285173556,-5.04737262802618,7.41467629189125,12.8110857006139,-2.83508604751939,2.52232285392852
81.1,-86.775031316285,-10.1649122998139,61.4129147680237,-7.14639246242756,2.71500160172089,-0.534474999046596,-0.11335212688346,11.1914692475815,-4.60373850661834,-23.8357590358009
153.667,119.397209579745,-94.0352103816323,-9.90652276800972,-10.0723043017816,-0.325034383410249,-5.56975289595597,-9.76389289907659,5.09486759181533,7.79622652721724,5.14527092267833
143.833,116.664169449291,-92.4660945271639,-11.3887369477557,-10.8921712814135,0.156470250933416,-9.66805826662873,-17.3152738207202,6.03196525018176,9.4556748999116,1.97482548793425
113.333,-84.4584815259805,-7.55642553486885,40.6711687624908,1.53642295496056,2.4305836657188,-3.74581395846406,1.24373275572925,-22.0572196644042,9.20724015245252,26.0686432999221
116.833,-83.943222115526,-8.70548469078846,47.9008533768959,0.615143378515007,-1.03309976577799,-1.72555208153817,-0.485460636053896,-1.95846871555261,2.74060047529813,5.19919022464393
98.0833,135.547226827537,69.8708345476931,14.5405515471391,0.153098386937794,-6.97355976944635,-24.0920881684021,0.848055217058472,0.192864445349982,-14.9975422754532,8.58051122992007
98.2222,-89.5714253314619,-6.32282525921423,54.7047503950642,-6.11671383198316,1.90341621330806,-2.4022920447116,0.226041910690616,4.74634178694122,-3.31792474673264,-21.8510009606048
102.167,-92.8498936256434,-8.92751294451883,64.2331026872774,-7.50219546605937,0.720159557990451,-0.157890489726343,0.780407956808988,14.837245992618,-5.14661784765508,-21.7084038703471
134,-15.3089213823983,-24.1100076602542,-4.50801146610444,111.441236877721,3.8159334017398,-3.78028880033856,-4.02316489222255,8.96256753725361,-4.37615686737052,4.58899473043814
96.1111,130.706717259223,60.1143854666856,17.5145405673728,0.395225713642318,2.53252247594426,6.16609898015221,-8.73552899605255,-4.36846589621634,-12.6614431352364,5.01697253393609
129.111,132.846082933345,42.1027213576433,16.0029137472155,4.65942158164147,5.78138073920894,39.2077911235728,6.14790668215492,-3.29628995822995,21.3807192892196,-10.2122640966939
143.917,119.801705652649,46.5428787248434,13.2347467131379,0.166310444654833,-2.49889931940077,-0.344883608296033,-5.2423117865247,-3.5309673681354,10.6603639815456,-22.5007921874811
110.833,-51.8171271341367,10.5245850425977,-45.2855152926147,0.196574154579549,2.31815384839119,-6.89607057281284,-10.0379533794746,-27.7630814340616,4.77621768682246,-9.39212897546261
134.667,-62.4050974803105,10.6543921356235,-45.5571572338684,4.28647006599462,-8.38013874243256,-4.13395102479481,-3.92077180699828,-20.9948996053908,1.66660625233081,-16.7288204425444
161,120.817278217428,-1.69686002909979,4.10340106464568,-2.66415899519856,-1.9718268270656,34.618785331697,59.6650284230883,10.2388248485959,58.2853573524601,9.00985384082518
159.444,124.858481051907,-0.158720978673535,5.17372215665534,-3.91272043477406,-1.80080259506718,35.4685451835016,62.5861950127081,12.5988625431143,62.7948784231652,9.8379656584118
87.1667,132.804976248865,57.4702882496547,17.9085992847443,-0.275589768239138,-6.03337128631219,-6.40964614681858,-2.64791721360754,-3.1640037985206,-6.20729048276787,7.13938701415871
88.1111,-93.751280721568,-9.57669620773145,67.5933827295728,-7.88554397313717,-0.00168716714473403,-1.01434651704717,1.21845483525444,15.2285607140291,-5.74990595458043,-23.8823888302216
151.667,-63.4325550034386,9.00143044932016,-56.0641930862721,-3.89048537460041,20.2724405957736,-8.92465904743382,3.0847546226526,-11.4045206875014,2.87932662276211,-8.74388995762318
131.667,-64.3190969018677,12.5502208750282,-56.9900418431128,-7.88434787650813,24.7464540727975,-7.39937032158021,4.51267179209835,-4.21743837777701,0.128318067938697,-4.85543841003384
90,-89.6271908918654,-7.46953572887999,48.1683967789256,-9.81980948781224,-1.28476374787513,0.645725680256713,1.29206649640719,5.78869604125967,-1.74524585391412,0.280806679003568
159.75,111.487990170313,-61.0953019954456,-9.69221811697957,-13.7499460575914,1.84158240252666,-25.4926503572322,-41.7597181386775,12.127113798788,34.7536805869377,2.42628574947886
97.4167,-91.1359894734569,-10.6995703186878,64.8415118389779,-4.7713545666136,0.370593264790487,-0.507083632643363,1.1766273659933,2.09431246776709,0.0139068566162703,-0.187606448612471
112.75,-93.3545680582819,-10.1241128544867,66.0942185278598,-6.87117265121058,0.915206053092539,-0.676352255810911,1.7408896651728,15.5243936776869,-5.08862113682915,-19.6219054653909
126.167,-92.3905660847647,-9.3921425576552,64.2132370186202,-6.90083320877292,0.477304053225932,-0.557276988216109,1.77418840620771,9.99607863800791,-3.09064891396659,-11.6854797133959
128,-82.6318943220851,5.01149689586698,-9.63810556274954,-15.7336224923927,-26.7177671387958,11.0663181911023,0.713906908535999,35.913974635257,-8.55801760214341,4.6180669929527
122.444,-70.2803667583317,13.5322311874986,-62.7736387632665,-7.66165244151298,-20.0350290551766,0.317106784870591,-2.52030188914046,-4.50590954177531,-0.270139062019548,-4.98706753116397
117.833,-83.4026051523136,-4.56385898103111,26.3526092593493,1.71065500991527,-12.7436043466064,3.79462202002556,-1.25070913011387,-2.94451524321443,1.50596604623484,9.7976318218628
127.417,-66.6710849299535,16.7766245489645,-65.0675722505718,-5.21725530027768,-35.7471620581469,11.9938208899902,-1.97527698720082,20.2563902113193,-1.71027044569412,8.47722621352163
107.083,-91.4528530558655,-7.85878527544758,60.9584929132827,-9.06048903321278,-0.527778134521729,0.00848258187147609,-0.2830312295662,11.9212173767452,-4.25246999823046,-20.6941885007045
106,-67.0766410886357,15.2852938771265,-44.1336168240195,-13.5761858861855,46.5596201102496,-8.16234681007921,6.84566445324187,4.22979926338072,-4.26007085701056,-7.36276172009977
120.083,-61.6526305390328,10.6386362602801,-53.9200014275269,-3.90041727769597,29.1252985998902,-8.46078042648832,2.90238634342505,-4.01418662320678,3.73697674793542,-6.73865963291045
141.667,137.084487808882,59.0559878284082,17.4353362195909,1.67294645083811,-6.2200710706237,-18.5939843142068,10.3184426263041,-0.0613099631293014,0.77384318749367,-1.91367295229189
110.667,-64.7198577648565,14.5717898552275,-57.79734297526,-6.01724109116054,46.9683869122179,-7.19349527120193,3.96445836011705,-0.407699478521637,-2.16342536899914,0.221811360720818
152,-15.0221002927665,-23.4403904029046,-8.46875591058389,120.581171374507,2.28758330738879,-5.87886270060528,-6.61569946674107,11.287025952119,-1.02243164116651,-0.898962228665213
93.75,-88.6007707152128,-8.35038061402011,52.4432815320092,-1.61244738256444,-1.00823065522756,-2.0098229080987,0.102380115492157,-6.71352274950904,3.02140404079451,6.12675292510201
120.182,-65.8190247601332,8.90919598024151,-44.8109715707682,6.13647543344226,-10.6246061565267,-6.88188953671541,-10.1652680878058,-45.4600222574996,2.54808358746262,-19.3671793322628
95.5,-64.0422473882011,12.7720370299935,-61.8729307020092,-10.9848807849363,-24.6372775727714,3.93262568787481,0.264788120876243,-5.62182722520612,-3.95814764919693,-3.12501308478403
102,130.477130096625,54.054556240321,11.5743382148634,-2.81728747910875,9.39009073993602,19.5499471583958,-12.0979248649192,3.77332301993721,10.2599523067941,-12.6786270890987
99.6,-64.4696606996019,5.45569685666658,-18.8376026525561,8.33406546614546,0.217265875142193,-4.99445571483739,-3.41820196475753,-14.2365633559661,4.71790998196012,-5.9488785163372
90.8333,-41.5761154504863,-4.81408699616322,-40.3537642571403,3.9378379091404,37.5888876866491,-9.54958228172028,3.65399046238059,-1.39348450534706,7.05217802543271,-2.9005047579609
116.083,-64.4328378039976,11.647264251804,-59.0456368565798,-4.06236935143319,-4.59901176965024,-2.19608710047798,0.867062602033302,-1.86514754066982,1.8809056852161,-8.37743096863015
137,116.015775864015,-90.5176752329058,-7.46667534537427,-1.08425293120918,-4.48873377126658,19.0672524431152,38.0656792109568,-11.1669555816445,-21.2697936649133,2.01979122703439
111.25,-66.8894594901763,9.73379080928941,-52.4842567498049,3.13654708124381,-18.0989845024578,-2.7262228052564,-6.96520473016615,-34.4158493345815,3.08309686491557,-12.8367292808964
127.25,-69.1063599143864,14.2008180123807,-62.9526032522805,-8.37002394835442,-25.465300226395,2.34014769175822,-0.625617387971666,-1.33184493337854,-1.766144359553,0.583015564862592
143.833,128.347930737644,59.5506796246653,15.2585185888947,-1.81235335226302,-9.79183298968288,-27.4282279246802,17.8979386996021,4.76406270659753,2.41694588478513,3.34573233117807
